Page	Section_number	Section_name	Order	User	Timestamp	Content
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	66	 Officializing? 	1	Yerpo	07:38, 13 November 2008 (UTC)	"It looks good enough to be version 1.1 and it might be good to see how easy these are to translate to other languages. --MarsRover 03:22, 12 November 2008 (UTC)

Any other opinions? I'll backup this version and make the version increment if nobody objects until tomorrow. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	66	 Officializing? 	2	Boivie	07:35, 14 November 2008 (UTC)	"I don't really understand why we would need officialized versions of this list. The first ""version"" was added by an anonomous user without any kind of discussion about it. But sure, if we should use officialized versions, now is a good time to add another one. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	66	 Officializing? 	3	Yerpo	07:49, 14 November 2008 (UTC)	"No particularly serious reason that would imply anything, but people might be reluctant to localize the list while there's much change going on and might trust ""versions"" more. I just thought that the list is relatively stable at this point and that we have made significant progress with it which would warrant recognition. I'll change the wording of the introduction (""Any modifications after August 14th, 2006 is not officialized yet."") to be less formalistic about it. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	67	Religious figures	0	Ravichandrae	05:49, 21 November 2008 (UTC)	In religious figures the article of Lord Krishna should be there, as he is the well known figure in World's most historic religion, Hinduism. Unfortunately, Somebody deleted the entry here.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	67	Religious figures	1	Yerpo	07:51, 21 November 2008 (UTC)	What do you propose removing in order to fit it in? --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	67	Religious figures	2	Ravichandrae	12:21, 21 November 2008 (UTC)	I am proposing this article to be included in the list of articles every Wikipedia should have under the category of religious figures.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	67	Religious figures	3	Yerpo	14:37, 21 November 2008 (UTC)	As clearly stated in the introduction, you should also propose some other, (by your opinion) less important article to be removed, because the list is full. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	68	 Energy (society)? 	0	Kevinhksouth	15:21, 29 November 2008 (UTC)	"I have just read the latest result of List of Wikipedias by sample of articles today. It seems that someone changed ""Energy"" (which has arround 100 interwikis) to ""Energy (society)"" (which has only 6 interwikis) on this list. As ""Energy (society)"" is a much more complicated concept, I do not think it is suitable to be listed on this list, so I suggest changing back ""Energy (society)"" to ""Energy"". Any comments? --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	68	 Energy (society)? 	1	Yerpo	16:45, 29 November 2008 (UTC)	:en:Energy is still on the list under Physics. That put aside, I did notice that many wikipedias had problems with the concept as described :en:Energy (society) and I had to clean a lot of wrong interwikis from that article which were pointing to articles about energy in the basic sense of the word (those, in turn, pointed correctly to :en:Energy). Maybe it would be best to introduce something more universal. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	68	 Energy (society)? 	2	Mashiah Davidson	18:23, 2 January 2009 (UTC)	 I would agree here, the concept doesn't look 100% clear. Maybe en:energetics?
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	69	EUROCENTRISM!	0	Yerpo	21:45, 14 December 2008 (UTC)	"This list is extraordinarily eurocentric.  Take a look at the artists and architects: they are all European/American! (OK, Frida Kahlo is Mexican)  So much to add to this list, and so much to remove!  Granted, this list will be Eurocentric to some degree; the world is eurocentric, it's the way most people think, and it's the information most people want, even those speaking obscure languages that do not yet have wikipedia....  However, it would be worthwhile to still include a large minority of non-Western figures.  Some examples...

Arts/Architecture: Sinan (Ottoman architect of Istanbul)
Writers:  This list is better, but I might add... Lu Xun (creator of modern Chinese prose), Firdowsi (10th c. national poet of Iran), others
Social Scientists: Muhammad Iqbal, Ibn Khaldun (14th c. muslim sociologist), Zhu Xi (theorist of yin/yang, state ideologist)
Political leaders:  How can politics be so Eurocentric!  And the few non-Western leaders are lame, only present because they're famous in the West (eg, Saladin).  Some better figures: Harun al-Rashid (caliph), Kangxi, Suleiman the Magnificent, Justinian, Taizong.
Activists:  Helen Keller and Emma Goldman?  I'm a fan of the latter, but she's only there because she's American- Helen Keller likewise.  Some better ones: Garibaldi, Saad Zaghlul (Egyptian nationalist), Hong Xuiqan (leader of the incredible Taiping rebellion)

Well, can't say you're not right, this list is a bit eurocentric. Unfortunately, most of us are westerners, so we are somewhat biased towards topics we know. Whom do you propose to remove (apart from the two activists)? Keep in mind that the biography section is considered too large and like you said, we should focus on information that most people will seek. I would support inclusion of Suleiman and the freshening up of activists section. Other than that, it's best that somebody else says something about it as well. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	70	 Timur 	0	Mashiah Davidson	22:41, 22 December 2008 (UTC)	Is it ok that en:Timur is absent in the list?
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	70	 Timur 	1	Yerpo	19:02, 23 December 2008 (UTC)	Well, I don't know. Why exactly is he so important that he should be on and whom is he more important than? --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	70	 Timur 	2	Mashiah Davidson	14:49, 26 December 2008 (UTC)	 He was the first who managed to overcome Chingiz-Ghane and he killed so many people that Stalin looks an angel near to him. I think he is much more important than Margaret Tetcher.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	70	 Timur 	3	Boivie	09:16, 29 December 2008 (UTC)	So you suggest removing :en:Margaret Thatcher and adding :en:Timur? Sounds reasonable. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	70	 Timur 	4	Mashiah Davidson	16:30, 29 December 2008 (UTC)	 Yes, I just wait for more opinions, but that's exactly what I meant.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	70	 Timur 	5	Mashiah Davidson	17:44, 2 January 2009 (UTC)	 The change is now made.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	71	EDISON	0	Boivie	09:20, 29 December 2008 (UTC)	"Let's bump Fermi off the list he just pioneered a way to control nuclear chain reactions, Edison invented hundreds of things. Anyway, if you want an influential Italian inventor what about Marconi? 
So you suggest removing :en:Enrico Fermi and adding :en:Guglielmo Marconi? Sounds reasonable. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	71	EDISON	1	Andejons	11:01, 29 December 2008 (UTC)	"""jsut pioneered a way of controlling nuclear reactions""? I'd say that's no small feat! Also, Fermi certainly did more than just develop nuclear reactors. He is, after all, seen as the last great physicist who was both a great theoretician and a great experimentalist."
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	71	EDISON	2	Mashiah Davidson	18:34, 2 January 2009 (UTC)	The en:Radio exploration is still disputed, so I'm doubting about Marconi compared to Fermi.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	72	" Law maybe becomes ""Law and Order"" "	0	Kittyhawk2	06:11, 25 December 2008 (UTC)	"I suggest that ""Law"" can be expanded to Law and order. Current items should not be changed (Law and Constitution is really vital). I suggest to add:
 Punishment, what can law do if there is no punishment? Not completely related to law, but strongly related to our daily live.
 Crime, why we have laws in the first place?
 Police, where is the most primary form of modern law enforcement?
 Social order, also known as Public order (not Public order in urban planning stuff of English wiki), probably not in ""Law and order"" area, but this term is very often used
--"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	72	" Law maybe becomes ""Law and Order"" "	1	Boivie	09:23, 29 December 2008 (UTC)	Changing the title is possible. But if articles should be added, some other articles have to be removed from the list (not necessarily within the same area). --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2008	73	 100, 10 and 1 	0	Mashiah Davidson	14:53, 26 December 2008 (UTC)	I think it could be a good way to approach the real imprtance of each topic in the list if we try to create a list of 100 most important articles first. My view is we would be able to create certain criteria for inclusion for smaller list and then adopt this criteria for the list of 1000.
